customer_no,path
5260,esdddcc
5261,esffddcc
5262,eddddddddkcc
5263,edfffsffffcc
5264,eddddddfcc
5265,edkkskkdkkkkcc
5266,efffcc
5267,efffkcc
5268,ekkkdffcc
5269,effddfcc
5270,edddddddkkcc
5271,efcc
5272,effffffcc
5273,effffffffcc
5274,edkkkcc
5275,escc
5276,efffcc
5277,effffdssssddffffcc
5278,esddkkkkkkskkkkkkffffffcc
5279,eddddcc
5280,edddddssffkkksffcc
5281,efsdcc
5282,efsfkcc
5283,edddddkkssffffcc
5284,efcc
5285,eddddcc
5286,ekkffddddskcc
5287,eddddkcc
5288,ekkksfffffkkkkkkkkkfscc
5289,effddddddddddddssssddddcc
5290,ekfffkkkkffcc
5291,eskcc
5292,ekcc
5293,edcc
5294,escc
5295,esscc
5296,edddkkfffcc
5297,esskkkfcc
5298,ekcc
5299,effkkcc
5300,eskkffffsscc
5301,escc
5302,effffcc
5303,eddfscc
5304,eddskkkkkkkkkfsfcc
5305,edsssskssfkksskcc
5306,esssfcc
5307,edddddddcc
5308,edddddkkskkffdddkkkcc
5309,efffcc
5310,eddddddddddddddsdfddkkkfffcc
5311,eskffffffcc
5312,eskkcc
5313,efcc
5314,edcc
5315,effcc
5316,effffffcc
5317,ekkkscc
5318,edddddddsdddddddfcc
5319,edkkkcc
5320,efffffcc
5321,eddddddddsdddddcc
5322,edcc
5323,efkcc
5324,efffkcc
5325,ekcc
5326,eddsskkkkfcc
5327,efsskkcc
5328,effffcc
5329,efcc
5330,eddddfsdddddddddddsdcc
5331,efkkkkcc
5332,esfddddfddddfddddddddddfffcc
5333,ekkkkkkkkkkcc
5334,edkkksddcc
5335,esdcc
5336,efffkkscc
5337,ekkkscc
5338,effffffcc
5339,efffffffffffffcc
5340,effdcc
5341,ekkcc
5342,efddddcc
5343,edcc
5344,edddddsddddssddcc
5345,ekkkdkkcc
5346,ekkkkkssdddddddcc
5347,eskcc
5348,esskkkscc
5349,efcc
5350,efscc
5351,eddddddddddffkcc
5352,escc
5353,ekkkkkddkffdddcc
5354,efcc
5355,effffkkkksscc
5356,ekssskcc
5357,escc
5358,ekkkkkcc
5359,efsddddddkkkkcc
5360,ekkkcc
5361,esffcc
5362,effddsffdcc
5363,eskkkcc
5364,edffcc
5365,efcc
5366,ekcc
5367,effffffcc
5368,edscc
5369,edddddddddcc
5370,edddkksdddcc
5371,ekkcc
5372,edfffcc
5373,effcc
5374,efcc
5375,edddfkcc
5376,edcc
5377,effcc
5378,edkkkkkkkkkdkcc
5379,eksskkcc
5380,ekcc
5381,eddddddddkkkcc
5382,efffkkkfcc
5383,edkkkkkkssfffkkfcc
5384,effcc
5385,eskkcc
5386,essskkffkkffcc
5387,escc
5388,eddfffsffkkkffffffcc
5389,ekffddcc
5390,edddddddddcc
5391,eddddddddkkcc
5392,eddddkcc
5393,efkkkkcc
5394,efffddkkkscc
5395,efcc
5396,effcc
5397,edkkkfkkskkkkkkfsssssscc
5398,eskkkkffssfcc
5399,ekcc
5400,edddffffkkskcc
5401,efcc
5402,eddcc
5403,effcc
5404,esddddddddddddssffffcc
5405,efddddddcc
5406,effdcc
5407,efkcc
5408,effffksddddddddddkkkffkkkkkfddddfdddddddddcc
5409,effffffcc
5410,efksskcc
5411,efcc
5412,efcc
5413,ekkffdkcc
5414,effssksddcc
5415,edkkcc
5416,esdksskkcc
5417,eddddskffffcc
5418,efdcc
5419,edddcc
5420,efffffffkkkkkkcc
5421,ekkcc
5422,esdddddddfffffsscc
5423,eddddddddddfkfkcc
5424,ekkfkcc
5425,efffdkcc
5426,ekkkkcc
5427,edcc
5428,efkkskkkkkkkkkkkffffcc
5429,ekkcc
5430,efcc
5431,esscc
5432,efffdddddfdddddddddcc
5433,esscc
5434,eddskkcc
5435,efddddddddddddkkffcc
5436,ekfffffddddddcc
5437,esscc
5438,ekkkkkcc
5439,esddcc
5440,edkdkkkkcc
5441,ekkkkcc
5442,ekcc
5443,ekkkffcc
5444,edkcc
5445,ekkkkkkkfdcc
5446,eskdcc
5447,edcc
5448,edkfcc
5449,essscc
5450,efdddddkkkkkcc
5451,eskkkkkkcc
5452,edcc
5453,efdddskfdddddscc
5454,eddcc
5455,ekssddddddcc
5456,efffcc
5457,efcc
5458,efddddddddddcc
5459,ekcc
5460,eddkcc
5461,eddskkfdddcc
5462,efcc
5463,efscc
5464,ekksdcc
5465,escc
5466,efcc
5467,esssdcc
5468,ekdkkcc
5469,effffffcc
5470,effcc
5471,ekkcc
5472,ekkkkkcc
5473,esddddddddsffkcc
5474,edkkkkkcc
5475,effcc
5476,ekkkcc
5477,eddsssddddddkkkkscc
5478,efdddddddddcc
5479,efffffffcc
5480,ekkkkkkcc
5481,ekkkcc
5482,ekcc
5483,edddfffcc
5484,eddcc
5485,ekcc
5486,effffdcc
5487,edcc
5488,essssssddddfdffffffdddddcc
5489,effffcc
5490,edddcc
5491,essscc
5492,efcc
5493,efcc
5494,effkkfdcc
5495,edddddddddcc
5496,effcc
5497,effcc
5498,efffffdddkkkcc
5499,ekkssdsskkcc
5500,ekscc
5501,effffcc
5502,effffddddcc
5503,edscc
5504,ekkkkkkkdkcc
5505,ekkcc
5506,ekkksscc
5507,esssdcc
5508,ekkfffsskkkcc
5509,edcc
5510,ekkkcc
5511,ekkkkkcc
5512,esfkkkkkcc
5513,effdkkkcc
5514,edscc
5515,essskssddcc
5516,efffffffffcc
5517,efcc
5518,esscc
5519,ekffcc
5520,eddddddddsdcc
5521,efcc
5522,eddddddcc
5523,efcc
5524,edkcc
5525,eskcc
5526,ekkkkcc
5527,eddkfffcc
5528,ekkksscc
5529,essffdcc
5530,edssfcc
5531,ekkkcc
6001,ekkcc
6002,effffcc
6003,edddddddddddsfkkfssdddddskcc
6004,edcc
6005,edddkkfcc
6006,edddfkkkkkkksfsdfsdddddcc
6007,efcc
6008,effcc
6009,efkcc
6010,esscc
6011,esskffffssffffffcc
6012,eddffffdddddddcc
6013,effkffffsdscc
6014,edddcc
6015,effcc
6016,efffcc
6017,escc
6018,efffcc
6019,ekkcc
6020,edsfffddddddddkkkfffcc
6021,efcc
6022,efffkkkksdddcc
6023,essddcc
6024,efffcc
6025,efffcc
6026,ekksssddddcc
6027,essskkscc
6028,efcc
6029,efcc
6030,eddddddddkkkcc
6031,efkkcc
6032,edddfcc
6033,effscc
6034,eddsdddddddddddddkkkfffffcc
6035,efcc
6036,effffffcc
6037,efkcc
6038,ekdkcc
6039,eddddcc
6040,eddffcc
6041,effcc
6042,essssddddffffkffffdffcc
6043,esdddddddkkkkcc
6044,efkkkcc
6045,eskkkkcc
6046,effffcc
6047,eskcc
6048,efcc
6049,effsddcc
6050,essffcc
6051,ekkfffffffdddssdcc
6052,ekkkcc
6053,esskcc
6054,edkkcc
6055,escc
6056,eddddcc
6057,edcc
6058,efcc
6059,edfcc
6060,edcc
6061,edddcc
6062,ekkkkcc
6063,esdsfffssffffcc
6064,esscc
6065,eddcc
6066,eddddcc
6067,ekkkcc
6068,ekksscc
6069,eddsscc
6070,efcc
6071,efffcc
6072,efsdddddddddddddcc
6073,efdddddcc
6074,efcc
6075,ekdkfcc
6076,edddddddddcc
6077,edcc
6078,ekcc
6079,esskkkcc
6080,eddddddddddcc
6081,ekcc
6082,ekkkkksskfkkkkcc
6083,eksssskcc
6084,efcc
6085,eskfcc
6086,esskkkkfcc
6087,efcc
6088,eddddkkcc
6089,effcc
6090,efffffcc
6091,escc
6092,efffcc
6093,edcc
6094,essdddcc
6095,efffffffsskkfffffcc
6096,efffkkkkcc
6097,edddddfscc
6098,escc
6099,eddddddddfdddcc
6100,efcc
6101,ekffcc
6102,ekscc
6103,efffffffdkkcc
6104,efdddddkcc
6105,edddddddcc
6106,ekcc
6107,ekkkcc
6108,edddkkkfcc
6109,efcc
6110,efcc
6111,efdkkcc
6112,eddfssdddkscc
6113,edkcc
6114,esscc
6115,edddddsssfddddddcc
6116,edddddddddddddddddscc
6117,effffdsssfcc
6118,efcc
6119,esddffffcc
6120,essdddddsddddddffffcc
6121,efcc
6122,efcc
6123,efcc
6124,ekkkcc
6125,efcc
6126,effffssscc
6127,ekskkkcc
6128,essscc
6129,eddcc
6130,efffcc
6131,effffffffffffffffkfffcc
6132,eddddcc
6133,effkkkcc
6134,effffddddddcc
6135,ekkcc
6136,esffffffddddfffffcc
6137,esddsssfffddddcc
6138,efcc
6139,edcc
6140,edddkkffsskkkkcc
6141,eddcc
6142,edddddddcc
6143,edddcc
6144,esskcc
6145,efffkkkssdkffddddddddsddddsskkkffcc
6146,edddcc
6147,efcc
6148,esssssddddddcc
6149,eddddddssddddddddffdddddddddddddddfsssdfcc
6150,edfcc
6151,edskksddffdcc
6152,effcc
6153,efcc
6154,escc
6155,esddddcc
6156,efdddddddkcc
6157,edcc
6158,efcc
6159,eddcc
6160,esdcc
6161,esssddkkkkkcc
6162,esddddddfffffdsskkkkcc
6163,efffffcc
6164,edddddkcc
6165,efcc
6166,efffffkcc
6167,efdkkkkffcc
6168,esscc
6169,efcc
6170,esssskcc
6171,efscc
6172,efffffcc
6173,ekkkscc
6174,esddkkfcc
6175,ekkcc
6176,esdddddsddffffffffssffcc
6177,escc
6178,ekcc
6179,efcc
6180,ekkkkkcc
6181,efffffcc
6182,essskkkkkcc
6183,efdddcc
6184,ekcc
6185,esscc
6186,effsdddfffdddssdddddddssddddcc
6187,efcc
6188,escc
6189,efffffffcc
6190,efffcc
6191,edddfdsssffffkkkkkcc
6192,essscc
6193,eddddddddddddkkkkfkcc
6194,ekcc
6195,edddddcc
6196,effcc
6197,ekkkkkffcc
6198,edddcc
6199,edddcc
6200,edddddcc
6201,efffddsscc
6202,ekcc
6203,esddskkcc
6204,efcc
6205,ekkkcc
6206,edddddddcc
6207,ekkkcc
6208,efffffcc
6209,ekcc
6210,edddcc
6211,eddddddddddddddkcc
6212,effffcc
6213,effcc
6214,efdddsskcc
6215,efkfffkkcc
6216,eddcc
6217,effcc
6218,efffkksddffffcc
6219,esscc
6220,efcc
6221,efkkksssdddcc
6222,esskfkcc
6223,edcc
6224,esdcc
6225,efffffdddddddddcc
6226,edkdsdfkkfkcc
6227,effcc
6228,esssscc
6229,effsssssfddddskcc
6230,effffdddddscc
6231,edcc
6232,efcc
6233,eddddcc
6234,eskkkkkkkkkcc
6235,eddddcc
6236,efffffcc
6237,efcc
6238,eddcc
6239,efffddcc
6240,efffcc
6241,eddddddddddcc
6242,eddddsfffkkkcc
6243,eddddddffcc
6244,edcc
6245,esssssscc
6246,ekfcc
6247,efcc
6248,edkffffcc
6249,eddfffcc
6250,ekkkffdddddddddkksfkkcc
6251,effcc
6252,esssddffcc
6253,eddddkkkkkffcc
6254,ekcc
6255,effcc
6256,eddsffcc
6257,edcc
6258,efffffddfddddfdcc
6259,edcc
6260,efffffcc
6261,esfcc
6262,esdffcc
6263,efffcc
6264,efddcc
6265,esddcc
6266,edfssssffffcc
6267,eddddddddfffcc
6268,edcc
6269,effddkkcc
6270,ekkkkkfddssskkkcc
6271,essscc
6272,effffffdcc
6273,effksdddddddddcc
6274,essskkkkfffffffcc
6275,effffdddddddddddffsscc
6276,edkkkssscc
6277,efcc
6278,efcc
6279,esssdcc
6280,eddddcc
6281,ekcc
6282,efcc
6283,efffcc
6284,escc
6285,efdddddddddsfksdddcc
6286,efffkkkcc
6287,esdddcc
6288,escc
6289,eskkkcc
6290,efcc
6291,edddkcc
6292,effcc
6293,eddcc
6294,edddddddddkcc
6295,effcc
6296,ekcc
6297,efffcc
6298,eddddddcc
6299,ekkkkkkkkkkcc
6300,edkcc
6301,eddddffcc
6302,effddfskkskkkkksfsscc
6303,ekcc
6304,eddcc
6305,edddddddddskkssscc
6306,efcc
6307,essdddddddddskkkffffffdcc
6308,esskkcc
6309,eddcc
6310,edfddddddffscc
6311,eddddcc
6312,ekkcc
6313,eddsskkkcc
6314,edkcc
6315,effffffdddcc
6316,edffcc
6317,ekkscc
6318,ekcc
6319,effcc
6320,esscc
6321,efcc
6322,edcc
6323,efffcc
6324,eddddddddddkffffffcc
6325,efcc
6326,eddcc
6327,efffffffffcc
6328,efcc
6329,efcc
6330,ekffcc
6331,eddkkdkfcc
6332,efcc
6333,ekcc
6334,edddcc
6335,esssssddfffffffssssfcc
6336,ekkcc
6337,edcc
6338,edffffcc
6339,eddcc
6340,escc
6341,escc
6342,ekffffcc
6343,effffdddcc
6344,esssdddddddfffcc
6345,edddddfsdddddcc
6346,efdddddscc
6347,ekkksdfffdddddddcc
6348,edddcc
6349,ekkfffdddddddddddddddfkkkkkfcc
6350,efffffdcc
6351,edscc
6352,effdddddddddfdddfffffffsdddddscc
6353,efffcc
6354,eddddkkkfcc
6355,edddddffffcc
6356,eddddddddcc
6357,ekkkssddddddddkscc
6358,eddcc
6359,effcc
6360,eddddddddddddcc
6361,esskkcc
6362,edddcc
6363,edscc
6364,effssskffffffssffcc
6365,eddddddcc
6366,efffffffssfffffffffffffkkkksdddddddddddddssssdcc
6367,eddddffcc
6368,eddcc
6369,ekkcc
6370,edsffffffsfffcc
6371,esssdddddddddfssddddcc
6372,eddkkksfcc
6373,edkffkssffffssskskcc
6374,essdddddkfffddcc
6375,eddddddddffcc
6376,efkfffkcc
6377,esdddfdddddddddddddddfffcc
6378,ekkcc
6379,escc
6380,eddddksscc
6381,eddcc
6382,eddcc
6383,efcc
6384,ekkkscc
6385,eddddddffffffffcc
6386,effcc
6387,edcc
6388,eddddcc
6389,eskkcc
6390,efdddcc
6391,efffcc
6392,efdddcc
6393,esdddddcc
6394,edddddsksdddddddddddddddddcc
6395,eskkkkcc
6396,edfffcc
6397,esssscc
6398,efcc
6399,efffdfffcc
6400,edddcc
6401,efffffcc
6402,esfcc
6403,eddcc
6404,esfsscc
6405,edddddcc
6406,effdddddksssscc
6407,eddddddfffsfffffffkkkcc
6408,efkkkkkcc
6409,efffcc
6410,edffcc
6411,effcc
6412,esffcc
6413,effffcc
6414,efcc
6415,ekkkfkffcc
6416,ekkskkcc
6417,esssfsskcc
6418,essskkcc
6419,efffffcc
6420,effffcc
6421,eddcc
6422,eddddddddddddcc
6423,efffffcc
6424,edkkkkkkcc
6425,efddddddddfsdddddddcc
6426,esssscc
6427,eskkkffcc
6428,edcc
6429,efdddddkkscc
6430,esssfcc
6431,eddddcc
6432,edddcc
6433,ekkkkcc
6434,eddffcc
6435,edkkkkkkkkkksskkkkcc
6436,effsdddddddcc
6437,ekkkcc
6438,ekcc
6439,edddddddcc
6440,edsscc
6441,edddcc
6442,esskkkkkksfskkcc
6443,edcc
6444,edddsfkkcc
6445,eddddddddssdfcc
6446,effffskkkkkscc
6447,edddddcc
6448,efdskkkfcc
6449,efkcc
6450,efcc
6451,eksskkkkcc
6452,efffkcc
6453,esddsfcc
6454,esddddddddddddkkscc
6455,eddkssssddcc
6456,efcc
6457,ekkkkcc
6458,esfffcc
6459,eddffcc
6460,efcc
6461,efdddcc
6462,escc
6463,esskfdcc
6464,efskcc
6465,efcc
6466,essscc
6467,effcc
6468,esfddddffddddscc
6469,esssssffkkkfcc
6470,efcc
6471,essssddkkkkkkkkcc
6472,edddddddddcc
6473,efcc
6474,ekkkfdkkscc
6475,escc
6476,effcc
6477,eskkkkkkkkcc
6478,edddddddddskfddddddddddddddffkkkcc
6479,efffffcc
6480,eskkcc
6481,edcc
6482,efdddddddddddffcc
6483,effffsfcc
6484,efcc
6485,eddssssskcc
6486,edddddddddddddcc
6487,ekkkkkcc
6488,effffkkcc
6489,escc
6490,eddffffffffffffcc
6491,effcc
6492,essdcc
6493,escc
6494,esdfffdddddddddddddssdcc
6495,escc
6496,eskkkkkcc
6497,efcc
6498,efcc
6499,effffcc
6500,esffffffcc
6501,efffffcc
6502,edfddddcc
6503,eddcc
6504,edddfcc
6505,efcc
6506,efffcc
6507,eddddddddcc
6508,edkcc
6509,esffffffcc
6510,efkcc
6511,efffsscc
6512,efffdddddddddddddddcc
6513,edddddddffcc
6514,effffffscc
6515,edddddddddcc
6516,ekfddcc
6517,effscc
6518,ekkkssssskkcc
6519,edcc
6520,effffddcc
6521,essscc
6522,eskskkkkkcc
6523,esddddkkkkscc
6524,esddddsssdddddddddddddcc
6525,eddcc
6526,edsfddddddkkkkkskkcc
6527,effscc
6528,escc
6529,edddcc
6530,efffcc
6531,efcc
6532,efffcc
6533,esfffffcc
6534,ekkcc
6535,edddcc
6536,efcc
6537,eddddddddddcc
6538,edddddddcc
6539,effffffcc
6540,edddddfddcc
6541,efffcc
6542,edcc
6543,efffffcc
6544,effffffffcc
6545,efffcc
6546,efffssdddcc
6547,eskkkkcc
6548,ekkkcc
6549,eddcc
6550,ekscc
6551,ekkcc
6552,esscc
6553,essddddsddddddfffcc
6554,essffcc
6555,efffffffdcc
6556,esffffssddddcc
6557,escc
6558,ekkcc
6559,efdcc
6560,ekkkcc
6561,eddddkkkcc
6562,edkkksssddddddddddddddddcc
6563,ekkcc
6564,efffffcc
6565,edddcc
6566,efcc
6567,edddddddddddddddddskkkffkkkcc
6568,efffffsfdddddddddkkfffffcc
6569,edcc
6570,efscc
6571,eksdddddcc
6572,edcc
6573,edcc
6574,efcc
6575,eddkkcc
6576,ekkcc
6577,essskkkkkskkkffffcc
6578,effssscc
6579,eddcc
6580,esfffdfcc
6581,edddcc
6582,ekkcc
6583,efffscc
6584,effsfffdddddcc
6585,esffffdkksdcc
6586,efdddddkkksddddddddkkfffffkkfcc
6587,efddddddfcc
6588,ekkkkkkkcc
6589,eskksskkkkkfcc
6590,edddddddkkskfffffdcc
6591,efddddddddffcc
6592,effddcc
6593,efffffcc
6594,eddddkkkkkscc
6595,edkkkkkkkkdcc
6596,edddcc
6597,edddkkkkfdddddddkcc
6598,ekkcc
6599,essssssscc
6600,esddcc
6601,esdddcc
6602,eddddddddskkffffcc
6603,effffddcc
6604,effkkkcc
6605,esscc
6606,ekcc
6607,effffkffffsdkffffssfdddddddddsddddddskcc
6608,effscc
6609,edddffksdfffffdssddssffdddcc
6610,efsskkcc
6611,ekkkcc
6612,edkkscc
6613,efkkkkkcc
6614,eksddcc
6615,effffdfffsscc
6616,eskksscc
6617,eddskkffddddddddcc
6618,efcc
6619,edddddfcc
6620,edddcc
6621,eddddddcc
6622,effffffffffdddffffkssdddkkkkkkksssddcc
6623,effffffcc
6624,efffffkcc
6625,escc
6626,ekkcc
6627,esddddddcc
6628,effkkcc
6629,edsscc
6630,esssfcc
6631,edddddsskkkcc
6632,efffffdcc
6633,effksssscc
6634,esscc
6635,effcc
6636,edddddcc
6637,edffffffcc
6638,essssffdddddddddkkkssssfkksddcc
6639,efsskkfdfffdddcc
6640,efffffffffdddddddcc
6641,esdddsfffcc
6642,effkkcc
6643,edddddcc
6644,efffffffffffcc
6645,edddddddddddkkkkkcc
6646,efffddcc
6647,ekkkkkcc
6648,eddcc
6649,efsfcc
6650,ekfffcc
6651,eskkcc
6652,ekkcc
6653,edddfdddsssdcc
6654,esddkkkfkffskcc
6655,eddscc
6656,eddssddddscc
6657,eddcc
6658,effffcc
6659,effdddddcc
6660,efdkkkkkkkkkkkcc
6661,efcc
6662,efcc
6663,ekkffffcc
6664,ekkkssdddkkfcc
6665,effffcc
6666,edssssssssssskkcc
6667,eddfcc
6668,eddsffdddffcc
6669,effffffffdddddddddddcc
6670,edkkkcc
6671,edffsddddkkkcc
6672,effcc
6673,efdkkkkkkcc
6674,ekkkkksdffcc
6675,edddcc
6676,edddddfddcc
6677,eddddcc
6678,esddkkkcc
6679,ekkkkkcc
6680,efkfcc
6681,esscc
6682,eddddddddddssdcc
6683,escc
6684,essssscc
6685,efcc
6686,ekkkkffdkkcc
6687,edscc
6688,efcc
6689,edddksscc
6690,esfsddddcc
6691,edffkcc
6692,edcc
6693,efcc
6694,effcc
6695,esdddcc
6696,edskcc
6697,ekkkkkkkkkcc
6698,essddksffdsdkcc
6699,effcc
6700,efffsssscc
6701,eddddddddfdddcc
6702,effsfdcc
6703,esdddfcc
6704,eddddcc
6705,effffsffssdddddddssffcc
6706,edddsddddddkkkkssdddddddddddkkcc
6707,ekkcc
6708,effdddcc
6709,ekcc
6710,efddsddddddsffffffffffcc
6711,edddddddddddddddddddddssddcc
6712,effffcc
6713,eddkkfddddcc
6714,effcc
6715,escc
6716,essssskkcc
6717,esddssssscc
6718,efffcc
6719,efffkcc
6720,effdddkkkssffcc
6721,effkddcc
6722,ekkkkkfcc
6723,edddddffffcc
6724,edddcc
6725,edddcc
6726,esssssskkkkkkkkkfdfdffffffsssssscc
6727,essfffffffddddddskcc
6728,efdddddddddddddcc
6729,efcc
6730,edcc
6731,eddcc
6732,ekkcc
6733,eddkkssscc
6734,eksddddscc
6735,effksskcc
6736,edddddkkkkkkcc
6737,efffcc
6738,effssscc
6739,efffffffdsssscc
6740,effsdddcc
6741,efcc
6742,efcc
6743,edddddddddcc
6744,efcc
6745,escc
6746,efffddddcc
6747,ekkcc
6748,esfffksdddffffcc
6749,edssdddddddcc
6750,eddddfdssddcc
6751,esssssscc
6752,eddddsdsdddkffffffffffcc
6753,effcc
6754,eskkfcc
6755,eddkcc
6756,ekcc
6757,edcc
6758,eddskskkkcc
6759,effffkkcc
6760,ekcc
6761,efcc
6762,efkffffffkkcc
6763,eddkkcc
6764,efcc
6765,eddddddddkcc
6766,efffkkcc
6767,efffffffcc
6768,efffffcc
6769,eddddddddddddffddddfddffdcc
6770,effdfcc
6771,ekkkcc
6772,edddddddddffcc
6773,edddddcc
6774,ekfcc
6775,efkkkkkkkkkcc
6776,esskcc
6777,effcc
6778,effffcc
6779,effcc
6780,ekcc
6781,eskkkcc
6782,escc
6783,effcc
6784,essfffffffffddksffcc
6785,efkcc
6786,edddddddddddcc
6787,eddddddddddssffscc
6788,efcc
6789,escc
6790,edddddddddsffdddddkkcc
6791,efffffcc
6792,efdddddddddcc
6793,efkkkcc
6794,eddddddddskkcc
6795,eskfcc
6796,escc
6797,esscc
6798,eskcc
6799,effffffffffcc
6800,esssdffkkkkcc
6801,effcc
6802,edddddddsddfffcc
6803,efcc
6804,efkcc
6805,efcc
6806,eddcc
6807,edffffsfcc
6808,effcc
6809,ekcc
6810,edsfffcc
6811,edddddddkkskkkkcc
6812,edddkkfffcc
6813,effddddddddddkkssskkcc
6814,eddddfddkkkkkcc
6815,effcc
6816,ekcc
6817,eskkcc
6818,efffcc
6819,efffffcc
6820,esssssddssdcc
6821,eddskcc
6822,effffcc
6823,eddddffffkcc
6824,edffsdddsssskkcc
6825,eddddddcc
6826,edddddddscc
6827,efkkkffkkkcc
6828,edkkfffkkkkkkcc
6829,eddddcc
6830,ekcc
6831,efkkcc
6832,efcc
6833,esddfsksscc
6834,esdcc
6835,esssddddddddcc
6836,effffcc
6837,ekkkksddcc
6838,eddddddddddkkkcc
6839,eddsdddddddddskkfdddcc
6840,efffffffddksddddddddddddddddddddddddcc
6841,efffffffcc
6842,edddddcc
6843,efkcc
6844,effffcc
6845,edcc
6846,eddddcc
6847,efffcc
6848,efcc
6849,essdddcc
6850,eskcc
6851,effffffcc
6852,eddddkkkkkffcc
6853,edddddddcc
6854,efffffffcc
6855,edddddddcc
6856,edssfcc
6857,efcc
6858,ekkkkkfkkssssdddddddcc
6859,esddddfffffddddddcc
6860,efffcc
6861,eddcc
6862,eddsskscc
6863,effdddcc
6864,eddddddddkkcc
6865,edcc
6866,esdddcc
6867,edkkkcc
6868,efffcc
6869,esdddskkkkcc
6870,eskcc
6871,effcc
6872,effdddddskkkkkksdddddddddddddddddddddddssfddfkkcc
6873,ekkksssskkkcc
6874,ekkkkksskcc
6875,eddffffkkcc
6876,eskskkkfddddddddddsdddskkcc
6877,effcc
6878,ekcc
6879,eddcc
6880,edfcc
6881,efffcc
6882,effffffcc
6883,eskskkssscc
6884,efskcc
6885,eddddcc
6886,efdddddddddddddkkkkkkfsssddffffkkkkkcc
6887,effddcc
6888,edfkcc
6889,ekkksskfffffddddddddddddddfssscc
6890,edkkffffkscc
6891,efcc
6892,edcc
6893,edffffcc
6894,ekcc
6895,eddddkkksssddddddfffcc
6896,edcc
6897,esddcc
6898,esssskcc
6899,eddddfffsdsfcc
6900,ekcc
6901,ekkkkkcc
6902,ekcc
6903,eskskcc
6904,eskcc
6905,effffffffcc
6906,escc
6907,essssskksssdcc
6908,edddcc
6909,efddksssfffddddcc
6910,edddddddcc
6911,efffffffcc
6912,edkkkcc
6913,ekcc
6914,effffffffcc
6915,essskcc
6916,effffcc
6917,ekkkkkkdkfcc
6918,ekkkkkkfcc
6919,eddddddcc
6920,eskkkkcc
6921,edffcc
6922,effkkcc
6923,ekcc
6924,efcc
6925,ekkkkkkkksssskcc
6926,eddddddcc
6927,efcc
6928,efffffffcc
6929,efcc
6930,essdcc
6931,ekkcc
6932,efcc
6933,efffcc
6934,esddffcc
6935,efcc
6936,efcc
6937,efffffffcc
6938,eskkfdddddddsffffssdddddddkkkcc
6939,eddkfffcc
6940,efcc
6941,eddskkkkkkcc
6942,effcc
6943,essddffddcc
6944,eddddcc
6945,eddcc
6946,efssfffffffddkkkkcc
6947,ekkkcc
6948,edddcc
6949,efcc
6950,efffcc
6951,edcc
6952,edcc
6953,eddddddfcc
6954,eddkkcc
6955,efkkssfffffcc
6956,eskkcc
6957,eddfffffffskskfcc
6958,eddcc
6959,effcc
6960,edddddddcc
6961,esffdcc
6962,edkcc
6963,eddddskkkkkkksssskkkkkkcc
6964,efffdddcc
6965,ekfffcc
6966,ekcc
6967,efffssscc
6968,efddddssddddcc
6969,efffcc
6970,efffkcc
6971,ekfffffscc
6972,efsfdddddddddcc
6973,edkskkkkdkscc
6974,eskkkcc
6975,ekskkkcc
6976,edcc
6977,esssddcc
6978,efffcc
6979,edkkcc
6980,esdddkkcc
6981,edddddksddfskkfddskkkcc
6982,efscc
6983,efdddddddcc
6984,efscc
6985,effcc
6986,eddddddddddkkkkkcc
6987,ekcc
6988,effdsffcc
6989,eddkksscc
6990,efcc
6991,effcc
6992,edddddcc
6993,eddddddddcc
6994,essdddddddddddffcc
6995,escc
6996,efcc
6997,effffffcc
6998,edddkkcc
6999,esssddssscc
7000,esssdddkkkkcc
7001,edddfffdddddddddddkfffffffffffcc
7002,ekkkkcc
7003,escc
7004,efkfcc
7005,efcc
7006,efffcc
7007,ekcc
7008,effffdddddsdcc
7009,efddddkkfffddddddsdddfffddddddddddcc
7010,edcc
7011,esddcc
7012,ekkcc
7013,efddddddkkssffffffkkkssfcc
7014,ekfffffffffcc
7015,ekcc
7016,effcc
7017,ekkkfcc
7018,escc
7019,efddcc
7020,edddddfcc
7021,effscc
7022,edfcc
7023,edffkkkcc
7024,escc
7025,esfcc
7026,effcc
7027,effffdddcc
7028,effdkkcc
7029,efcc
7030,efffffkkkkkcc
7031,esdffffffffcc
7032,edkkkkfffcc
7033,eskkkcc
7034,edddddkkkcc
7035,efcc
7036,edddffscc
7037,ekkkkkkkkkcc
7038,edkkcc
7039,eskkkksddddcc
7040,esdddcc
7041,efffdddddddddddffffffsfkkcc
7042,efcc
7043,escc
7044,eddddssfffffcc
7045,efffsfcc
7046,efksdffffdddddddddffcc
7047,edddddddddddddddddddsskfffkksffkkffddddddddskkkkssksdcc
7048,edddddkkkcc
7049,efkcc
7050,eddddcc
7051,edkkcc
7052,efcc
7053,efffcc
7054,eddfcc
7055,edkkskkcc
7056,edkkskcc
7057,efffkcc
7058,efffsfffcc
7059,eddddddddddfffffcc
7060,edkkcc
7061,efddskkfddfffsssddddddcc
7062,efddcc
7063,efcc
7064,efcc
7065,effffskksdddssddkcc
7066,efffffffcc
7067,ekkkkkcc
7068,eddddddddddddddddcc
7069,esdddddsddddddcc
7070,ekkffskcc
7071,edssddkkkcc
7072,efcc
7073,ekkcc
7074,ekfkkcc
7075,efcc
7076,esssdcc
7077,edddddddddddddcc
